	Locustag	Gene	Description	FeatureType	pil	pcnB	pil-pcnB	WT	cluster
641	DN756_12715	sanA	outer membrane permeability protein SanA	CDS	0.4643443321873058	0.3727110211266237	0.7166676028538614	0.3631230960927359	0
642	DN756_12710		NAD-dependent malic enzyme	CDS	0.5137413079635026	0.4832324985502091	0.5154970919606972	0.48664049257838804	0
643	DN756_12705		cytidine deaminase	CDS	0.5314260458812938	0.5156321937849757	0.5067043733009167	0.44154328957554284	0
644	DN756_15355		type VI secretion protein	CDS	0.4893630176820881	0.5227894866746952	0.5076429893762919	0.4790757611115293	0
645	DN756_12685		hypothetical protein	CDS	0.4743359249147255	0.5045406200973972	0.5334224698423435	0.4857001767287303	0
646	DN756_12680		sugar ABC transporter substrate-binding protein	CDS	0.4709712129686233	0.5211996064716218	0.525173992614815	0.4803429652339094	0
647	DN756_12670		methionine--tRNA ligase	CDS	0.49760354863504996	0.4898521806237373	0.5426415007508494	0.4668787328491638	0
648	DN756_12660		uridine kinase	CDS	0.515380200290472	0.5112421822608839	0.5066076247519042	0.465148787775391	0
649	DN756_12655		dCTP deaminase	CDS	0.48623632247865217	0.5119401472095478	0.5244321468635074	0.47588070744004257	0
650	DN756_12645		TerC family protein	CDS	0.49822571001838445	0.5150647842081256	0.5048631647030148	0.4812406828930509	0
651	DN756_15380		hypothetical protein	CDS	0.5552461007980269	0.5702109332292071	0.5059657683806249	0.332505489280204	0
652	DN756_12625		N-acetyltransferase	CDS	0.3961496965120655	0.5821052478995379	0.5839694846036744	0.4039783897350636	0
653	DN756_12620		IucA/IucC family siderophore biosynthesis protein	CDS	0.4599072533444551	0.5438864741309187	0.5348982939570804	0.454485023626083	0
654	DN756_12615		ABC transporter ATP-binding protein	CDS	0.4638683298259103	0.5555634863853497	0.5360733223146316	0.43451211523089783	0
655	DN756_12525		ATP phosphoribosyltransferase	CDS	0.4598589296134439	0.5043362647058369	0.5529232679381315	0.4779650162197635	0
656	DN756_12530	hisD	histidinol dehydrogenase	CDS	0.445302790253577	0.5010236557914501	0.5929514149028491	0.4461942860396784	0
657	DN756_12535		histidinol-phosphate transaminase	CDS	0.4625781027546879	0.5180443319796142	0.5285805411028675	0.4881128768257078	0
658	DN756_15435		phage tail protein	CDS	0.17750238758054102	0.7398046073677067	0.5825387918309816	0.2860604854446366	0
659	DN756_12545	hisH	imidazole glycerol phosphate synthase subunit HisH	CDS	0.454568305258521	0.5135919943061205	0.5102667486141942	0.518862953483631	0
660	DN756_15430		phage minor tail protein L	CDS	0.2142577308746159	0.8173999281063734	0.4586056145720878	0.27501249530723876	0
661	DN756_15330		phosphatase PAP2 family protein	CDS	0.5580128695711444	0.4395961869533274	0.5305008312052311	0.46254264441198395	0
662	DN756_15425		peptidase P60	CDS	0.19140534840897658	0.8029801616244059	0.4763385481644666	0.302800991033136	0
663	DN756_12575	gndA	NADP-dependent phosphogluconate dehydrogenase	CDS	0.4735242599690002	0.5215180530365258	0.5687987058463176	0.4245724058454061	0
664	DN756_12580	galU	UTP--glucose-1-phosphate uridylyltransferase	CDS	0.4822882992583198	0.5237967735818326	0.5197819994165992	0.4720822062588911	0
665	DN756_12590		IucA/IucC family siderophore biosynthesis protein	CDS	0.3454626485637135	0.27935758581735654	0.8237397030726279	0.35223259257976314	0
666	DN756_15400		hypothetical protein	CDS	0.5335784799865905	0.4395241080783964	0.5787785877015483	0.43258283661200786	0
667	DN756_15395		hypothetical protein	CDS	0.5091205087531991	0.4905613916658319	0.5844538133138024	0.398195390074673	0
668	DN756_12610		iron ABC transporter permease	CDS	0.37971394758287685	0.653044287423409	0.46460263309362204	0.4620550508296098	0
669	DN756_12570		IS200/IS605-like element IS1541B family transposase	CDS	0.2474903827321075	0.306569328968043	0.8739248971176191	0.28463842184279625	0
670	DN756_12745		YbfB/YjiJ family MFS transporter	CDS	0.5079469520598114	0.5026162378831887	0.5201774359636453	0.4677416449532641	0
671	DN756_12750		LysR family transcriptional regulator	CDS	0.542269358787403	0.5073921187602337	0.49528844722645055	0.4507621705337649	0
672	DN756_12785		radical SAM protein	CDS	0.4869385976622228	0.4406006838083035	0.6171531176127747	0.4334557289449938	0
673	DN756_12920		SDR family oxidoreductase	CDS	0.4205199949039603	0.48770127317070117	0.6498512552394775	0.40373722654385724	0
674	DN756_12925		enoyl-CoA hydratase	CDS	0.46930351207539667	0.540817328205029	0.5205992627899205	0.4650239119114876	0
675	DN756_12930		enoyl-CoA hydratase/isomerase family protein	CDS	0.3959351428855373	0.45454976761033206	0.6755860170586692	0.42450371605959586	0
676	DN756_12935		hydroxymethylglutaryl-CoA synthase family protein	CDS	0.3935824009070005	0.6251223643251803	0.47960972638288485	0.4735920540673292	0
677	DN756_12940		SDR family oxidoreductase	CDS	0.5664218093767857	0.40950971584561413	0.588424117802028	0.4064790081655851	0
678	DN756_12945		beta-ketoacyl-[acyl-carrier-protein] synthase family protein	CDS	0.4516290755861585	0.6631484655127736	0.4781679429256894	0.3572404080328261	0
679	DN756_15285		DUF4401 domain-containing protein	CDS	0.4853213691319705	0.5347216194142989	0.5063198946514952	0.4713556223011645	0
680	DN756_15280	rluF	23S rRNA pseudouridine(2604) synthase RluF	CDS	0.4845479440033754	0.5253590787024393	0.5225943661938767	0.4648723016156655	0
681	DN756_12965		GNAT family N-acetyltransferase	CDS	0.48378381784912133	0.5060290648054407	0.5249107380009467	0.484103832138066	0
682	DN756_12975		IS6 family transposase	CDS	0.5538797316924445	0.4579767481692085	0.5376607663684201	0.44090298395994787	0
683	DN756_12985	tusE	sulfurtransferase TusE	CDS	0.4782051643737972	0.5468119660458831	0.5592936658185809	0.39938338714883903	0
684	DN756_15250		autotransporter outer membrane beta-barrel domain-containing protein	CDS	0.4967236601614312	0.506549822507532	0.5137607192051467	0.4824135219448448	0
685	DN756_12995		ribosomal RNA large subunit methyltransferase I	CDS	0.4889433211583516	0.5164933105237401	0.5549670299365435	0.43148659835767783	0
686	DN756_13000	hspQ	heat shock protein HspQ	CDS	0.5141255308893613	0.46139016992689585	0.5306859862437646	0.4910869918731766	0
687	DN756_15265		cupin domain-containing protein	CDS	0.46828886206433323	0.5368399611677331	0.4875811343838628	0.5047504682047002	0
688	DN756_13480		DUF2338 family protein	CDS	0.4434108827043263	0.5015295965706517	0.5181647855573441	0.5323157971273831	0
689	DN756_15290		hypothetical protein	CDS	0.5562711907651761	0.349199941017125	0.6798797735508392	0.3261675290932395	0
690	DN756_12880		hypothetical protein	CDS	0.36659077354847547	0.4190643099152088	0.6147506307616526	0.5586393925266733	0
691	DN756_12790		molybdopterin molybdotransferase	CDS	0.4824000239241418	0.4970486797251241	0.5309122514976445	0.4882263902240436	0
692	DN756_12795	moeB	molybdopterin-synthase adenylyltransferase MoeB	CDS	0.4626854716562387	0.5389604288029766	0.5227263694384942	0.4713819610426414	0
693	DN756_12800		hypothetical protein	CDS	0.3767021925279244	0.42296263365730036	0.6718443285818517	0.4773083561249854	0
694	DN756_12805		ABC-F family ATPase	CDS	0.4737984665230161	0.4833208306727838	0.6116588104169596	0.4096211510621959	0
695	DN756_12815		hypothetical protein	CDS	0.439379694788482	0.5512695696108798	0.55795602568572	0.43787260570811243	0
696	DN756_12820	tssE	type VI secretion system baseplate subunit TssE	CDS	0.5499530420636521	0.6138056847378797	0.4835980737995155	0.2948340820288524	0
697	DN756_15295		glycosyl hydrolase	CDS	0.5082014172563475	0.5078109148653263	0.4992829272818834	0.4843304169336401	0
698	DN756_12825	tssJ	type VI secretion system lipoprotein TssJ	CDS	0.5193289751976349	0.4838015452186219	0.5728934204136806	0.4099104892668178	0
699	DN756_12835	tssF	type VI secretion system baseplate subunit TssF	CDS	0.3900298888500492	0.47426659493707146	0.6983712313364155	0.3677302081310058	0
700	DN756_12845		hypothetical protein	CDS	0.4517706005663758	0.6083515761255686	0.5027210101396332	0.4160327754559964	0
701	DN756_12850	tssA	type VI secretion system protein TssA	CDS	0.36653097932113227	0.5963579716649816	0.5611853610337199	0.44168224029382724	0
702	DN756_12855		type VI secretion protein VasK	CDS	0.48401069477074193	0.4703542926078531	0.6074883669625714	0.41887751285794517	0
703	DN756_12860		hypothetical protein	CDS	0.32803340311906787	0.5517425148009601	0.6879199927739965	0.33873347537711707	0
704	DN756_12865		hypothetical protein	CDS	0.41379818238156574	0.5028724932268253	0.6513784934032018	0.38935379559640115	0
705	DN756_12830	tssG	type VI secretion system baseplate subunit TssG	CDS	0.39369886036125584	0.4877096923152827	0.7134022647744526	0.31336507780329087	0
706	DN756_13485		nicotianamine synthase	CDS	0.4688592471824252	0.5715063518533416	0.4974297274364159	0.4539990775159648	0
707	DN756_13490		ABC transporter ATP-binding protein	CDS	0.449790993215996	0.5266788663871889	0.5615250174040959	0.4527549988152567	0
708	DN756_13495		iron ABC transporter permease	CDS	0.4249309417945479	0.5439536940721093	0.6448622814073528	0.3281778655378955	0
709	DN756_14215		ABC transporter ATP-binding protein	CDS	0.50200122518286	0.5111124381193284	0.5014602404956454	0.48507367761678505	0
710	DN756_14210		ABC transporter permease	CDS	0.49526417447023735	0.4777402915382677	0.551810273673795	0.471150754212807	0
711	DN756_14205		arginine:agmatine antiporter	CDS	0.3619101778591131	0.6283767344892786	0.46079130889046627	0.5116982239226426	0
712	DN756_14195		hypothetical protein	CDS	0.5160419376965498	0.46471593328312255	0.5474650857477165	0.4669280456113471	0
713	DN756_14640		3-deoxy-7-phosphoheptulonate synthase AroG	CDS	0.44683024042624003	0.5570742736177574	0.5299389225285049	0.45735733109156956	0
714	DN756_14185		porin	CDS	0.3656855017991667	0.5331379038158793	0.6922635121193286	0.32063892320944776	0
715	DN756_14180	dinG	ATP-dependent DNA helicase DinG	CDS	0.48859279934422367	0.5213514250618215	0.5103664344300939	0.47853512997699116	0
716	DN756_14170		porin	CDS	0.4889748891852965	0.5339723005336615	0.5259378970076182	0.44628070594662733	0
717	DN756_14650	pnuC	nicotinamide riboside transporter PnuC	CDS	0.46805543969898605	0.550763128071103	0.495765678342684	0.4814566172594797	0
718	DN756_14155	cinA	nicotinamide mononucleotide deamidase-related protein YfaY	CDS	0.4740575975466294	0.5087267730715148	0.50805090389646	0.5082821496162849	0
719	DN756_14150		ecotin	CDS	0.50700207393076	0.5293150630559321	0.5009944053996475	0.460194596676511	0
720	DN756_14145		2Fe-2S ferredoxin-like protein	CDS	0.5033115796826813	0.5348896228287736	0.4934547263779381	0.46591091225972636	0
721	DN756_14140		ribonucleotide-diphosphate reductase subunit beta	CDS	0.4669984343463988	0.5637572547897834	0.5076490039577486	0.4542936371672016	0
722	DN756_14135		ribonucleoside-diphosphate reductase subunit alpha	CDS	0.45717590138956166	0.5645099658563747	0.47693662130957165	0.49482335524031884	0
723	DN756_14130		bifunctional 3-demethylubiquinone 3-O-methyltransferase/2-octaprenyl-6-hydroxy phenol methylase	CDS	0.48204928044932216	0.529171312179252	0.5179865238132773	0.46829069468933154	0
724	DN756_14125	gyrA	DNA topoisomerase (ATP-hydrolyzing) subunit A	CDS	0.47788441695467765	0.5239481100775859	0.5264573147658304	0.46898566897887745	0
725	DN756_14120	rcsC	two-component system sensor histidine kinase RcsC	CDS	0.49865804117744694	0.5226175335382275	0.5229678408150271	0.4524552011865482	0
726	DN756_14010		hypothetical protein	CDS	0.4332277333049874	0.6683531702164283	0.386173853037091	0.4652822005918129	0
727	DN756_14730	cydX	cytochrome bd-I oxidase subunit CydX	CDS	0.518262461639403	0.5126367060871733	0.48935656835103253	0.4786833791132306	0
728	DN756_14035		antitermination protein Q	CDS	0.33202025126310897	0.6857851364879983	0.5316280973805126	0.3699092664409688	0
729	DN756_14045		DinI family protein	CDS	0.47249116048296763	0.5944371596768224	0.46526804200953314	0.4548870360269961	0
730	DN756_14050		omptin family outer membrane beta-barrel protein PcoA	CDS	0.4365461141929662	0.6926153734297232	0.4684910493174148	0.33200537854271955	0
731	DN756_14720	ybgC	acyl-CoA thioesterase YbgC	CDS	0.5327699577137756	0.5201889950134536	0.48094450206321876	0.4628735978209576	0
732	DN756_14620	galM	galactose-1-epimerase	CDS	0.49648955969518976	0.48644232998042525	0.5254838551551475	0.49065129642973077	0
733	DN756_14715	tolQ	Tol-Pal system protein TolQ	CDS	0.5048406728039717	0.5147807919479426	0.5076236045221219	0.47165125618008336	0
734	DN756_14705	tolA	cell envelope integrity protein TolA	CDS	0.5223535573841597	0.47592053669397155	0.5268972879182607	0.47225591772408426	0
735	DN756_14700	tolB	Tol-Pal system protein TolB	CDS	0.4894745793313585	0.5256011367732824	0.5034981943911823	0.4802578988999995	0
736	DN756_14695		peptidoglycan-associated lipoprotein Pal	CDS	0.4656459504732106	0.5226364995582269	0.5248997714924898	0.4842573365727727	0
737	DN756_14105		MFS transporter	CDS	0.49544161217593	0.4934173347947374	0.5196789243341644	0.4909284655135199	0
738	DN756_14110	rcsD	phosphotransferase RcsD	CDS	0.3061484264052216	0.29656882098623455	0.8581046487802193	0.28631536314039785	0
739	DN756_14655	nadA	quinolinate synthase NadA	CDS	0.4487049640858162	0.5388340842621495	0.4956100623547585	0.5125352192140842	0
740	DN756_14710	tolR	colicin uptake protein TolR	CDS	0.515397938943235	0.4806457386535065	0.5182751792387408	0.4844950743117432	0
741	DN756_14230		3-mercaptopyruvate sulfurtransferase	CDS	0.4999361058438999	0.5126467907910138	0.49961973806169924	0.4874805383853497	0
742	DN756_14615		galactokinase	CDS	0.5036781883483313	0.5025519976537982	0.523921904839244	0.46824738105614394	0
743	DN756_14610	galT	galactose-1-phosphate uridylyltransferase	CDS	0.5009890155157477	0.5147875172972897	0.5175655431699191	0.46489754450919735	0
744	DN756_14560		6-phosphogluconolactonase	CDS	0.4678989005343744	0.5371032500505625	0.5228553222207389	0.46820191124053956	0
745	DN756_14550		biotin synthase	CDS	0.4872922707950864	0.5226538697922489	0.5292927961873273	0.4574148129638519	0
746	DN756_14545	bioF	8-amino-7-oxononanoate synthase	CDS	0.4263643729901906	0.5805569634016524	0.5476270200466508	0.4257601209664418	0
747	DN756_14415		EthD family reductase	CDS	0.49015680226959657	0.5574067903893829	0.5473522681604496	0.386586954974248	0
748	DN756_14430		alkene reductase	CDS	0.4168443006241509	0.5462306777661372	0.5702726682779039	0.4501799190540474	0
749	DN756_14435		response regulator	CDS	0.4968754764755464	0.5481421803437582	0.4944950496564744	0.45621218404425656	0
750	DN756_14565		pyridoxal phosphatase	CDS	0.49877502150014186	0.5285425072039628	0.4968353554109725	0.474363706052365	0
751	DN756_14535	bioD	ATP-dependent dethiobiotin synthetase BioD	CDS	0.47257050850294546	0.5434392591694623	0.49631758388073116	0.48478834765019546	0
752	DN756_14455	xapA	xanthosine phosphorylase	CDS	0.49958221212108406	0.5141325297681263	0.508513072946742	0.47696940133376736	0
753	DN756_14465		LysR family transcriptional regulator	CDS	0.4846183431302671	0.5111733478733672	0.5120736209413242	0.49155617854081435	0
754	DN756_14515	yvcK	uridine diphosphate-N-acetylglucosamine-binding protein YvcK	CDS	0.5053365303049011	0.5326312085273847	0.4808623277265469	0.47928113734578426	0
755	DN756_14480		betaine-aldehyde dehydrogenase	CDS	0.5004413493618476	0.459288376503372	0.53887243493315	0.4982259948326744	0
756	DN756_14510		cyclic pyranopterin monophosphate synthase	CDS	0.46993519988322396	0.5628695858698062	0.48371100757816393	0.4778727847044488	0
757	DN756_14505	moaC	cyclic pyranopterin monophosphate synthase MoaC	CDS	0.49766862634581444	0.5339464160338839	0.5522416579254602	0.4028105192362526	0
758	DN756_14450		MFS transporter	CDS	0.48567741255085767	0.4757877131525535	0.5604556652878936	0.47289845653974355	0
759	DN756_14005		ATP-binding protein	CDS	0.3943633371907402	0.6575405019261107	0.43956719350916046	0.4678661443158944	0
760	DN756_14385	rhlE	ATP-dependent RNA helicase RhlE	CDS	0.47492297883536744	0.46328796942121103	0.6694646267817294	0.3341100642777946	0
761	DN756_14350		IS110 family transposase	CDS	0.49941720134692824	0.5574319885073468	0.4774143228655906	0.46035595087968223	0
762	DN756_14600		CPBP family intramembrane metalloprotease	CDS	0.4451397927368657	0.45105934326606284	0.6409217659983079	0.43314584569654924	0
763	DN756_14595	modF	molybdate ABC transporter ATP-binding protein ModF	CDS	0.4953337140157871	0.5393554775068748	0.48482843668053993	0.4782066160443215	0
764	DN756_14260	urtB	urea ABC transporter permease subunit UrtB	CDS	0.4294252391567791	0.6006442758706063	0.45943186667506125	0.49370312711434866	0
765	DN756_14265	urtA	urea ABC transporter substrate-binding protein	CDS	0.36972499537576275	0.6263958986506896	0.5762838646086687	0.37259698514572653	0
766	DN756_14270		DUF1456 family protein	CDS	0.5236340160029773	0.4905662607243418	0.5768455853952833	0.3903861315844915	0
767	DN756_14275	phnE	phosphonate ABC transporter, permease protein PhnE	CDS	0.4217360912418124	0.6385065289107057	0.5312141495793766	0.36367514235803844	0
768	DN756_14380		IS110 family transposase	CDS	0.39147653351618966	0.45344973349792717	0.7546214641045496	0.2677235679007592	0
769	DN756_14280	phnE	phosphonate ABC transporter, permease protein PhnE	CDS	0.4321257539216762	0.6428957486429243	0.5151666041864247	0.36681842797970843	0
770	DN756_14305		HNH nuclease family protein	CDS	0.44151543110376523	0.5947424158907229	0.5517906550316444	0.38323968460673724	0
771	DN756_14310	cyaB	class IV adenylate cyclase	CDS	0.4189940530936356	0.6261805137589284	0.5084406393488587	0.41692932724779125	0
772	DN756_14320		D-alanyl-D-alanine endopeptidase	CDS	0.5236129774389982	0.49419336435031935	0.510003618639979	0.47063645998127523	0
773	DN756_14325		hypothetical protein	CDS	0.6005882392302704	0.5783923729409556	0.41546208044506844	0.36352068652866204	0
774	DN756_14330	dusC	tRNA dihydrouridine(16) synthase DusC	CDS	0.4919443899809327	0.5533976329392757	0.517951185894483	0.4283320511635727	0
775	DN756_14345		DEAD/DEAH box helicase	CDS	0.5028671170377491	0.5555107301533404	0.5800631284732027	0.31946714740725046	0
776	DN756_14285	phnD	phosphonate ABC transporter substrate-binding protein	CDS	0.43950622860815586	0.736375374343056	0.4517411175377719	0.24599907683055297	0
777	DN756_15440		hypothetical protein	CDS	0.09256704450167508	0.8488639824628448	0.3951338692595987	0.3387189202177558	0
778	DN756_14000		DUF2635 domain-containing protein	CDS	0.4065432636705901	0.6597832614036874	0.4833601020170721	0.4071506287771445	0
779	DN756_13990		phage tail protein	CDS	0.38227442040026444	0.6761469149541793	0.4504055752529664	0.4402572369497542	0
780	DN756_14850		esterase	CDS	0.5194533549752152	0.49416362580221257	0.5447908594573425	0.43494073434289166	0
781	DN756_14865	fldA	flavodoxin FldA	CDS	0.4882788947381281	0.5082453702663365	0.5353230219125359	0.4655100716059503	0
782	DN756_13700		protein PsaF	CDS	0.5137634437453461	0.6868989859633332	0.45571988210916925	0.2377736234401789	0
783	DN756_13695		pH 6 antigen	CDS	0.4923374366067515	0.6665325812033654	0.4733510678766998	0.2987924584889319	0
784	DN756_14885	glnS	glutamine--tRNA ligase	CDS	0.473406446803323	0.5138088075415755	0.5637497103901066	0.4405372963244176	0
785	DN756_13680		endonuclease	CDS	0.48856789820528984	0.495777796815513	0.5152663367883353	0.5000063871599552	0
786	DN756_14890		IS200/IS605-like element IS1541B family transposase	CDS	0.39953847320108704	0.5340216947281177	0.5980013284200932	0.4445044985145336	0
787	DN756_13665		amino acid permease	CDS	0.4879173535577934	0.5170908813837909	0.546867247077557	0.4421423872020278	0
788	DN756_13645		ligand-gated channel protein	CDS	0.3402104149867294	0.6130660800553546	0.6615484822175218	0.2660083846344173	0
789	DN756_13640		glutathione S-transferase	CDS	0.4567552788367029	0.5386884354174166	0.48890301262141467	0.5120187780267893	0
790	DN756_13635		HAD-IB family hydrolase	CDS	0.4952146512178689	0.5264706860969381	0.5131061530579024	0.4629396738171227	0
791	DN756_13630		isopenicillin N synthase family oxygenase	CDS	0.4865923872532929	0.5152230667780736	0.5220815343598275	0.4745565420552395	0
792	DN756_14920		HAD-IIA family hydrolase	CDS	0.47825782342843337	0.5118312833994031	0.5076597012117691	0.501577331454278	0
793	DN756_14925		asparagine synthase B	CDS	0.4661648631383837	0.5236971798877924	0.5337518616473447	0.47280073428532143	0
794	DN756_14970	miaB	tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	CDS	0.46696083154757306	0.5303044900788673	0.5004086481520607	0.5003158147182826	0
795	DN756_14980	ybeY	rRNA maturation RNase YbeY	CDS	0.4717435346490159	0.5386390064299652	0.48756620038295007	0.49960510256914487	0
796	DN756_13590		undecaprenyl-diphosphate phosphatase	CDS	0.5299403535621612	0.44124237919017556	0.5732516183394086	0.44255052428423775	0
797	DN756_13515		arginine ABC transporter substrate-binding protein	CDS	0.4076452463081689	0.55728370193681	0.5973693133760968	0.4079339801420418	0
798	DN756_13520	rlmC	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC	CDS	0.4950461116332776	0.5463445275603468	0.542019850215246	0.4033007395657441	0
799	DN756_13525		DUF2593 family protein	CDS	0.5047353937023706	0.5472967204799056	0.5106534620025114	0.43004828082542407	0
800	DN756_13530	potI	putrescine ABC transporter permease PotI	CDS	0.47644943668146467	0.5499808410778689	0.5297990952275513	0.4356947640599583	0
801	DN756_13535	potH	putrescine ABC transporter permease PotH	CDS	0.49323850183985124	0.5374423849527155	0.5168767283473701	0.44800659688450506	0
802	DN756_13540	potG	putrescine ABC transporter ATP-binding subunit PotG	CDS	0.5033306955189354	0.5231213740440388	0.5166194388618083	0.45398964124395186	0
803	DN756_14845		hypothetical protein	CDS	0.4612782362637734	0.6110909088402476	0.48675595100031843	0.420545995163381	0
804	DN756_13545	potF	spermidine/putrescine ABC transporter substrate-binding protein PotF	CDS	0.44937074245231323	0.524714429890581	0.5292865527874547	0.492540808391378	0
805	DN756_15010		amino acid ABC transporter ATP-binding protein	CDS	0.5033528672050803	0.48818977264264135	0.5153109068701582	0.4927081349279777	0
806	DN756_15005	gltK	glutamate/aspartate ABC transporter permease GltK	CDS	0.48782427939321654	0.4720398365919972	0.5786573255788762	0.45206367323485797	0
807	DN756_15000		amino acid ABC transporter permease	CDS	0.46727374721063586	0.4751682093568886	0.5729793304068623	0.4770378443172014	0
808	DN756_13575		transporter	CDS	0.5295149571216375	0.49019094819301284	0.5185415173694666	0.45873896636134653	0
809	DN756_14990		apolipoprotein N-acyltransferase	CDS	0.36816257251720336	0.3450085708970725	0.8046347375911445	0.3130309014565569	0
810	DN756_13585		phosphatase PAP2 family protein	CDS	0.5120481084336577	0.48483301752247837	0.5398281188974683	0.4597056469276641	0
811	DN756_13550		YbjN domain-containing protein	CDS	0.4943886898412362	0.5193261962378233	0.51891028532595	0.4654162019538654	0
812	DN756_13750	xylB	xylulokinase	CDS	0.5016337568765178	0.4778152215780208	0.5307581028290586	0.48821309309726213	0
813	DN756_13755		aldehyde dehydrogenase family protein	CDS	0.47320037496666884	0.5502321114991725	0.5003420749694028	0.4722116438863816	0
814	DN756_13760		fumarylacetoacetate hydrolase	CDS	0.46148681881277265	0.5449012754511405	0.5312995139761318	0.4558874230799896	0
815	DN756_13905		hypothetical protein	CDS	0.5338377554661632	0.5226663826231468	0.4908120549384911	0.4482640182320445	0
816	DN756_13920		colicin immunity protein	CDS	0.4496092593764655	0.5627371422687633	0.5564698796944444	0.41414936386161777	0
817	DN756_13930		6-phospho-beta-glucosidase	CDS	0.46074411633786655	0.5674197321972584	0.5239784186406596	0.4372600182638058	0
818	DN756_13935		MurR/RpiR family transcriptional regulator	CDS	0.3995199450296251	0.6478213443711274	0.534822457084252	0.36698264086884813	0
819	DN756_13940		phage tail protein	CDS	0.3498361908454263	0.6792698040997516	0.4734196322321022	0.43827049253887596	0
820	DN756_13945		phage tail protein	CDS	0.4042492038171401	0.6274152375042172	0.5058315655893022	0.4325125757873527	0
821	DN756_13885		DUF3413 domain-containing protein	CDS	0.42513352512808766	0.6806218337234357	0.4450290467930723	0.3974475472078837	0
822	DN756_13950		DUF2313 domain-containing protein	CDS	0.35116323480552053	0.6400744985134491	0.5253653943492874	0.4370128388204369	0
823	DN756_13960		hypothetical protein	CDS	0.38423046622936663	0.6947277889764154	0.44388940567038465	0.41555077136097024	0
824	DN756_13965		baseplate assembly protein	CDS	0.3595313525075399	0.6671296105687636	0.5074768072050777	0.41005192282857206	0
825	DN756_13970		phage tail protein	CDS	0.37665833094355355	0.7102285294738271	0.4395626072919547	0.40061034924594796	0
826	DN756_13975		hypothetical protein	CDS	0.36457072485201925	0.6874027861939004	0.4636203460137305	0.4238180870088545	0
827	DN756_13980		coat protein	CDS	0.36243932185423233	0.6832442890720704	0.4551953127193104	0.44114873535193827	0
828	DN756_13985		phage tail assembly protein	CDS	0.3784034839475949	0.7034808767411066	0.41649171711495686	0.4341199246412461	0
829	DN756_13955		baseplate J/gp47 family protein	CDS	0.3677069180532499	0.6664193277394258	0.4836646965763957	0.4321404439725302	0
830	DN756_13995		phage tail protein	CDS	0.3939409994744161	0.6681802060092826	0.45436635919539425	0.43806039864613716	0
831	DN756_13880		DUF1414 domain-containing protein	CDS	0.5439614569050122	0.4979650652044942	0.5364602594012635	0.4103012519122866	0
832	DN756_13855		Bcr/CflA family drug resistance efflux transporter	CDS	0.48364487445379883	0.5125414179734394	0.5162658287133438	0.4866811321381481	0
833	DN756_13770		SDR family oxidoreductase	CDS	0.5301289427039696	0.5536156110658244	0.5047522673350308	0.39711233664031503	0
834	DN756_13775		YkgJ family cysteine cluster protein	CDS	0.4988091346653907	0.5272310910299495	0.490617825487547	0.482193916531103	0
835	DN756_13780		tryptophan permease	CDS	0.5254582697017061	0.4558568435242406	0.5819134376093296	0.4212658259862744	0
836	DN756_13785	yeiP	elongation factor P-like protein YeiP	CDS	0.4936807024418203	0.5231641218020597	0.5657183137438544	0.4031643029714317	0
837	DN756_14815		type II toxin-antitoxin system RatA family toxin	CDS	0.5086263100483016	0.4892009445899253	0.5116583135898065	0.4900892599041618	0
838	DN756_14810		RnfH family protein	CDS	0.5244176215956412	0.5275283518752106	0.47436827482642957	0.4708234658191877	0
839	DN756_13875		nucleoid-associated protein	CDS	0.4918420439968108	0.5110256854583795	0.5199162104718006	0.47605807066730293	0
840	DN756_14805	bamE	outer membrane protein assembly factor BamE	CDS	0.5214417851014551	0.49817680051364843	0.5008071683872094	0.4786549072893516	0
841	DN756_13815		phosphatase PAP2 family protein	CDS	0.5068230903396791	0.4793412818197197	0.5256704494664983	0.48686021525655077	0
842	DN756_14800	recN	DNA repair protein RecN	CDS	0.5034729692856877	0.5194951331072232	0.48801315235027304	0.48834715009889285	0
843	DN756_13830		ABC transporter substrate-binding protein	CDS	0.47811394407185753	0.5105710357427417	0.5852367403663902	0.410149035924698	0
844	DN756_13835	yejB	microcin C ABC transporter permease YejB	CDS	0.4375995357575045	0.5270775199141163	0.5815074714833243	0.4387994928382115	0
845	DN756_13840		ABC transporter permease subunit	CDS	0.465300597803664	0.5383761558863168	0.527365521919805	0.4642543211935422	0
846	DN756_13845	yejF	microcin C ABC transporter ATP-binding protein YejF	CDS	0.4448171321224321	0.5257144269657165	0.5419984197802196	0.4816635477241641	0
847	DN756_13810		GTP-binding protein	CDS	0.5110929464127248	0.505398183321016	0.5114579184582141	0.47092194052663033	0
848	DN756_12515		SDR family oxidoreductase	CDS	0.4678831440905163	0.5370768417250101	0.515033297009634	0.4768380569229432	0
849	DN756_12510		ABC transporter permease	CDS	0.4382860205663706	0.5740548524775886	0.5658189266123124	0.3977629102999924	0
850	DN756_12505		sugar ABC transporter ATP-binding protein	CDS	0.4604048684332943	0.5303507877452982	0.5509786780683652	0.45075258776284294	0
851	DN756_11020		PLP-dependent aminotransferase family protein	CDS	0.4554098077540791	0.5044943559684423	0.5211503627382885	0.5162263565676687	0
852	DN756_16230		phosphatidylglycerophosphatase A	CDS	0.48928691468145946	0.49612485859331396	0.5525274757341843	0.45735306751575705	0
